Time,SoC (%),Bat Voltage (V),Bat Current (A),Sol Current (A)
00:15:25,69.45,22.18,19.73,0.15
00:15:26,69.39,22.16,20.01,0.15
00:15:27,69.33,22.20,19.97,0.15
00:15:29,69.28,22.21,19.62,0.15
00:15:30,69.22,22.17,19.74,0.15
00:15:32,69.16,22.17,19.95,0.15
00:15:33,69.10,22.19,19.45,0.15
00:15:34,69.05,22.16,19.88,0.15
00:15:36,68.99,22.14,20.10,0.15
00:15:37,68.93,22.14,20.06,0.15
00:15:39,68.87,22.15,20.07,0.15
00:15:40,68.81,22.17,20.12,0.15
00:15:41,68.75,22.17,19.75,0.15
00:15:43,68.69,22.13,19.88,0.15
00:15:44,68.64,22.15,20.00,0.15
00:15:45,68.58,22.18,19.39,0.15
00:15:47,68.55,22.65,9.79,0.15
00:15:48,68.55,22.67,0.39,0.16
00:15:50,68.55,22.69,0.38,0.16
00:15:51,68.55,22.71,0.39,0.16
00:15:52,68.55,22.72,0.39,0.16
00:15:54,68.55,22.73,0.38,0.15
00:15:55,68.55,22.73,0.39,0.16
00:15:56,68.55,22.74,0.39,0.15
00:15:58,68.55,22.75,0.39,0.15
00:15:59,68.55,22.75,0.38,0.16
00:16:01,68.55,22.76,0.38,0.16
00:16:02,68.55,22.76,0.38,0.16
00:16:03,68.55,22.77,0.38,0.15
00:16:05,68.55,22.77,0.38,0.15
00:16:06,68.55,22.77,0.38,0.16
00:16:08,68.55,22.77,0.39,0.16
00:16:09,68.55,22.78,0.39,0.15
00:16:10,68.55,22.78,0.38,0.15
00:16:12,68.55,22.78,0.39,0.16
00:16:13,68.55,22.78,0.38,0.16
00:16:14,68.55,22.78,0.39,0.15
00:16:16,68.55,22.79,0.38,0.15
00:16:17,68.55,22.79,0.39,0.16
00:16:19,68.55,22.79,0.38,0.16
00:16:20,68.55,22.79,0.38,0.15
00:16:21,68.55,22.79,0.38,0.16
00:16:23,68.55,22.79,0.39,0.16
00:16:24,68.55,22.79,0.38,0.16
00:16:25,68.55,22.80,0.38,0.15
00:16:27,68.55,22.80,0.38,0.16
00:16:28,68.55,22.80,0.38,0.16
00:16:30,68.55,22.80,0.39,0.16
00:16:31,68.55,22.80,0.39,0.16
00:16:32,68.55,22.80,0.39,0.16
00:16:34,68.55,22.80,0.39,0.16
00:16:35,68.55,22.80,0.39,0.16
00:16:36,68.55,22.80,0.39,0.16
00:16:38,68.55,22.80,0.39,0.16
00:16:39,68.55,22.80,0.39,0.16
00:16:41,68.55,22.80,0.39,0.16
00:16:42,68.55,22.80,0.39,0.16
00:16:43,68.55,22.81,0.38,0.16
00:16:45,68.55,22.81,0.39,0.16
00:16:46,68.55,22.81,0.39,0.16
00:16:48,68.55,22.81,0.39,0.16
00:16:49,68.55,22.81,0.39,0.16
00:16:50,68.55,22.81,0.38,0.16
00:16:52,68.55,22.81,0.38,0.16
00:16:53,68.55,22.81,0.39,0.16
00:16:54,68.55,22.81,0.38,0.16
00:16:56,68.55,22.81,0.39,0.16
00:16:57,68.55,22.81,0.39,0.17
00:16:59,68.55,22.81,0.39,0.16
00:17:00,68.55,22.81,0.39,0.16
00:17:01,68.55,22.81,0.39,0.16
00:17:03,68.55,22.81,0.39,0.16
00:17:04,68.55,22.81,0.39,0.16
00:17:05,68.55,22.81,0.39,0.16
00:17:07,68.55,22.81,0.38,0.16
00:17:08,68.55,22.81,0.39,0.16
00:17:10,68.55,22.82,0.39,0.16
00:17:11,68.55,22.81,0.39,0.16
00:17:12,68.55,22.82,0.39,0.16
00:17:14,68.55,22.82,0.38,0.16
00:17:15,68.55,22.82,0.38,0.16
00:17:17,68.55,22.82,0.39,0.16
00:17:18,68.55,22.81,0.39,0.16
00:17:19,68.55,22.82,0.39,0.16
00:17:21,68.55,22.82,0.39,0.16
00:17:22,68.55,22.82,0.39,0.16
00:17:23,68.55,22.82,0.38,0.16
00:17:25,68.55,22.81,0.39,0.16
00:17:26,68.55,22.82,0.38,0.16
00:17:28,68.55,22.81,0.39,0.16
00:17:29,68.55,22.82,0.39,0.16
00:17:30,68.55,22.82,0.38,0.16
00:17:32,68.55,22.82,0.39,0.16
00:17:33,68.55,22.82,0.39,0.16
00:17:34,68.55,22.82,0.38,0.16
00:17:36,68.55,22.82,0.39,0.16
00:17:37,68.55,22.82,0.38,0.16
00:17:39,68.55,22.82,0.39,0.16
00:17:40,68.55,22.82,0.38,0.16
00:17:41,68.55,22.82,0.38,0.16
00:17:43,68.55,22.82,0.39,0.16
00:17:44,68.55,22.82,0.39,0.16
00:17:45,68.55,22.82,0.39,0.16
00:17:47,68.55,22.82,0.38,0.16
00:17:48,68.55,22.82,0.39,0.16
00:17:50,68.55,22.82,0.39,0.16
00:17:51,68.55,22.82,0.39,0.16
00:17:52,68.55,22.83,0.39,0.16
00:17:54,68.55,22.83,0.39,0.17
00:17:55,68.55,22.82,0.39,0.16
00:17:57,68.55,22.83,0.38,0.16
00:17:58,68.55,22.82,0.38,0.16
00:17:59,68.55,22.82,0.38,0.16
00:18:01,68.55,22.83,0.39,0.16
00:18:02,68.55,22.83,0.38,0.16
00:18:03,68.55,22.83,0.38,0.15
00:18:05,68.55,22.83,0.38,0.16
00:18:06,68.55,22.83,0.39,0.16
00:18:08,68.55,22.83,0.38,0.16
00:18:09,68.55,22.83,0.38,0.16
00:18:10,68.55,22.83,0.39,0.16
00:18:12,68.55,22.83,0.38,0.16
00:18:13,68.55,22.83,0.39,0.16
00:18:14,68.55,22.83,0.38,0.16
00:18:16,68.55,22.83,0.38,0.16
00:18:17,68.55,22.83,0.38,0.16
00:18:19,68.55,22.83,0.38,0.16
00:18:20,68.55,22.83,0.38,0.16
00:18:21,68.55,22.84,0.39,0.15
00:18:23,68.55,22.83,0.45,0.16
00:18:24,68.55,22.84,0.44,0.15
00:18:26,68.55,22.84,0.45,0.16
00:18:27,68.55,22.84,0.45,0.16
00:18:28,68.55,22.84,0.45,0.16
00:18:30,68.55,22.84,0.45,0.16
00:18:31,68.55,22.84,0.45,0.16
00:18:32,68.55,22.84,0.45,0.16
00:18:34,68.55,22.84,0.44,0.16
00:18:35,68.55,22.84,0.44,0.16
00:18:37,68.55,22.84,0.44,0.16
00:18:38,68.55,22.84,0.44,0.15
00:18:39,68.55,22.84,0.44,0.16
00:18:41,68.55,22.84,0.44,0.15
00:18:42,68.55,22.84,0.44,0.15
00:18:43,68.55,22.84,0.44,0.16
00:18:45,68.55,22.84,0.44,0.15
00:18:46,68.55,22.84,0.44,0.15
00:18:48,68.55,22.72,1.24,0.15
00:18:49,68.47,22.19,25.12,0.14
00:18:50,68.40,22.20,24.11,0.13
00:18:52,68.34,22.22,22.52,0.14
00:18:53,68.32,22.75,4.62,0.15
00:18:54,68.27,22.19,18.61,0.15
00:18:56,68.20,22.17,22.43,0.14
00:18:57,68.14,22.16,20.97,0.14
00:18:59,68.08,22.19,21.32,0.14
00:19:00,68.02,22.20,21.11,0.14
00:19:01,68.00,22.20,7.91,0.15
00:19:03,67.93,22.19,21.38,0.14
00:19:04,67.87,22.19,20.77,0.14
00:19:06,67.86,22.45,5.77,0.15
00:19:07,67.79,22.16,21.13,0.14
00:19:08,67.73,22.18,21.03,0.14
00:19:10,67.67,22.19,20.39,0.13
00:19:11,67.61,22.16,20.22,0.13
00:19:12,67.56,22.14,19.82,0.13
00:19:14,67.50,22.13,20.15,0.13
00:19:15,67.44,22.15,20.12,0.14
00:19:17,67.41,22.40,9.49,0.15
00:19:18,67.35,22.14,20.47,0.14
00:19:19,67.29,22.14,20.13,0.14
00:19:21,67.23,22.13,19.94,0.14
00:19:22,67.17,22.11,19.93,0.14
00:19:23,67.12,22.13,19.90,0.14
00:19:25,67.06,22.15,19.64,0.14
00:19:26,67.03,22.12,11.25,0.15
00:19:28,66.98,22.16,15.30,0.15
00:19:29,66.92,22.12,20.20,0.13
00:19:30,66.86,22.13,20.07,0.13
00:19:32,66.81,22.14,19.92,0.14
00:19:33,66.75,22.14,19.58,0.14
00:19:35,66.69,22.11,19.44,0.14
00:19:36,66.63,22.10,19.75,0.14
00:19:37,66.58,22.11,19.80,0.14
00:19:39,66.52,22.13,19.30,0.14
00:19:40,66.46,22.13,19.50,0.14
00:19:41,66.41,22.14,19.24,0.14
00:19:43,66.35,22.13,19.50,0.14
00:19:44,66.29,22.11,19.39,0.14
00:19:46,66.23,22.08,19.59,0.14
00:19:47,66.18,22.06,19.64,0.14
00:19:48,66.12,22.05,19.95,0.14
00:19:50,66.06,22.07,20.48,0.14
00:19:51,66.00,22.08,21.04,0.14
00:19:52,65.94,22.03,20.73,0.14
00:19:54,65.88,22.05,20.78,0.14
00:19:55,65.81,22.06,21.37,0.14
00:19:57,65.75,22.01,20.94,0.14
00:19:58,65.69,22.05,20.92,0.15
00:19:59,65.63,22.08,20.58,0.15
00:20:01,65.57,22.03,20.60,0.14
00:20:02,65.51,22.05,21.15,0.14
00:20:04,65.45,21.99,21.52,0.14
00:20:05,65.38,21.95,22.29,0.14
00:20:08,65.25,21.98,22.44,0.14
00:20:09,65.19,22.03,21.08,0.14
00:20:10,65.13,22.05,20.83,0.14
00:20:12,65.07,22.05,20.39,0.14
00:20:13,65.01,22.05,20.17,0.14
00:20:15,64.95,22.04,20.28,0.14
00:20:16,64.89,22.03,20.30,0.14
00:20:17,64.83,22.03,20.01,0.14
00:20:19,64.77,22.04,20.09,0.14
00:20:20,64.73,22.42,13.50,0.15
00:20:21,64.68,22.06,19.73,0.15
00:20:23,64.62,22.06,19.91,0.14
00:20:24,64.56,22.06,19.93,0.15
00:20:26,64.50,22.08,19.24,0.14
00:20:27,64.45,22.06,19.80,0.14
00:20:28,64.39,22.05,19.69,0.15
00:20:30,64.33,22.08,19.28,0.15
00:20:31,64.27,22.06,19.53,0.14
00:20:32,64.22,22.06,19.37,0.15
00:20:34,64.16,22.07,19.24,0.14
00:20:35,64.10,22.06,19.31,0.15
00:20:37,64.05,22.06,19.58,0.14
00:20:38,63.99,22.05,19.55,0.14
00:20:39,63.93,22.04,19.87,0.14
00:20:41,63.87,22.04,19.83,0.14
00:20:42,63.82,22.03,19.51,0.15
00:20:44,63.76,22.02,19.63,0.14
00:20:45,63.70,22.02,19.41,0.15
00:20:46,63.65,22.03,19.20,0.14
00:20:48,63.59,21.99,19.83,0.14
00:20:49,63.53,21.98,19.78,0.14
00:20:50,63.47,22.02,20.51,0.14
00:20:52,63.41,21.97,20.78,0.13
00:20:53,63.35,21.97,20.08,0.14
00:20:55,63.29,22.00,20.62,0.14
00:20:56,63.23,22.01,20.18,0.13
00:20:57,63.17,21.97,19.82,0.13
00:20:59,63.12,21.96,19.74,0.13
00:21:00,63.06,22.00,20.02,0.14
00:21:01,63.00,22.02,19.92,0.14
00:21:03,62.94,22.02,19.98,0.14
00:21:04,62.88,22.02,19.46,0.14
00:21:06,62.83,22.01,19.36,0.14
00:21:07,62.77,22.01,19.52,0.14
00:21:08,62.71,21.99,19.68,0.14
00:21:10,62.68,22.02,12.75,0.14
00:21:11,62.62,21.99,19.76,0.14
00:21:12,62.56,21.96,19.26,0.14
00:21:14,62.53,22.36,12.06,0.14
00:21:15,62.47,21.96,19.53,0.14
00:21:17,62.41,21.98,19.71,0.14
00:21:18,62.35,22.01,19.63,0.14
00:21:19,62.30,22.01,19.45,0.14
00:21:21,62.24,21.97,19.37,0.14
00:21:22,62.19,21.98,19.06,0.14
00:21:24,62.14,21.98,13.82,0.14
00:21:25,62.09,22.01,20.29,0.13
00:21:26,62.03,21.97,19.57,0.14
00:21:28,61.97,21.95,19.28,0.14
00:21:29,61.92,21.99,19.44,0.14
00:21:30,61.86,22.01,19.54,0.14
00:21:32,61.80,21.98,19.58,0.14
00:21:33,61.74,21.96,19.22,0.14
00:21:35,61.69,21.96,19.20,0.14
00:21:36,61.63,22.00,19.71,0.14
00:21:37,61.57,22.00,19.67,0.14
00:21:39,61.52,22.00,19.37,0.14
00:21:40,61.50,22.46,7.23,0.15
00:21:41,61.49,22.18,2.31,0.16
00:21:43,61.46,22.46,9.68,0.15
00:21:44,61.43,22.49,10.19,0.15
00:21:46,61.41,22.00,6.85,0.15
00:21:47,61.35,22.36,19.40,0.14
00:21:48,61.35,22.50,0.52,0.16
00:21:50,61.32,21.96,11.49,0.15
00:21:51,61.26,21.95,21.69,0.14
00:21:53,61.20,22.01,20.83,0.14
00:21:54,61.20,22.49,0.53,0.15
00:21:55,61.20,22.51,0.53,0.16
00:21:57,61.20,22.52,0.53,0.15
00:21:58,61.20,22.53,0.48,0.15
00:21:59,61.20,22.54,0.43,0.16
00:22:01,61.20,22.54,0.43,0.15
00:22:02,61.20,22.55,0.43,0.16
00:22:04,61.20,22.55,0.43,0.16
00:22:05,61.15,21.99,15.84,0.15
00:22:06,61.08,21.94,22.32,0.14
00:22:08,61.08,22.52,2.73,0.16
00:22:09,61.08,22.53,0.52,0.16
00:22:10,61.08,22.55,0.45,0.16
00:22:12,61.08,22.55,0.41,0.16
00:22:13,61.08,22.55,0.41,0.16
00:22:15,61.08,22.56,0.41,0.16
00:22:16,61.08,22.56,0.41,0.16
00:22:17,61.08,22.56,0.41,0.15
00:22:19,61.08,22.57,0.41,0.16
00:22:20,61.08,22.57,0.41,0.15
00:22:21,61.08,22.57,0.41,0.15
00:22:23,61.08,22.57,0.41,0.16
00:22:24,61.08,22.58,0.42,0.16
00:22:26,61.08,22.58,0.41,0.15
00:22:27,61.08,22.58,0.41,0.15
00:22:28,61.08,22.58,0.41,0.16
00:22:30,61.08,22.58,0.41,0.15
00:22:31,61.08,22.58,0.41,0.15
00:22:33,61.08,22.59,0.41,0.15
00:22:34,61.08,22.59,0.41,0.16
00:22:35,61.08,22.59,0.41,0.15
00:22:37,61.08,22.59,0.41,0.15
00:22:38,61.08,22.59,0.41,0.15
00:22:39,61.08,22.59,0.41,0.15
00:22:41,61.08,22.59,0.42,0.16
00:22:42,61.08,22.59,0.41,0.15
00:22:44,61.08,22.59,0.41,0.15
00:22:45,61.08,22.59,0.41,0.16
00:22:46,61.08,22.59,0.41,0.16
00:22:48,61.08,22.59,0.42,0.16
00:22:49,61.08,22.59,0.41,0.15
00:22:50,61.08,22.59,0.41,0.16
00:22:52,61.08,22.59,0.41,0.15
00:22:53,61.08,22.59,0.41,0.15
00:22:55,61.08,22.60,0.42,0.16
00:22:56,61.08,22.60,0.41,0.15
00:22:57,61.08,22.59,0.41,0.15
00:22:59,61.08,22.59,0.41,0.15
00:23:00,61.08,22.59,0.41,0.15
00:23:02,61.08,22.59,0.42,0.16
00:23:03,61.08,22.59,0.41,0.15
00:23:04,61.08,22.60,0.42,0.16
00:23:06,61.08,22.60,0.42,0.16
00:23:07,61.08,22.60,0.42,0.16
00:23:08,61.08,22.60,0.41,0.16
00:23:10,61.08,22.60,0.42,0.16
00:23:11,61.08,22.60,0.41,0.16
00:23:13,61.08,22.60,0.41,0.16
00:23:14,61.08,22.60,0.42,0.15
00:23:15,61.08,22.60,0.41,0.16
00:23:17,61.08,22.60,0.41,0.15
00:23:18,61.08,22.60,0.41,0.15
00:23:19,61.08,22.60,0.41,0.16
00:23:21,61.08,22.60,0.41,0.15
00:23:22,61.08,22.60,0.41,0.15
00:23:24,61.08,22.60,0.42,0.16
00:23:25,61.08,22.60,0.41,0.15
00:23:26,61.08,22.60,0.41,0.15
00:23:28,61.08,22.60,0.41,0.15
00:23:29,61.08,22.55,0.44,0.19
00:23:30,61.08,22.58,0.41,0.16
00:23:32,61.08,22.58,0.42,0.16
00:23:33,61.08,22.58,0.41,0.15
00:23:35,61.08,22.55,0.42,0.16
00:23:36,61.08,22.58,0.41,0.16
00:23:37,61.08,22.58,0.42,0.16
00:23:39,61.08,22.58,0.42,0.16
00:23:40,61.08,22.58,0.41,0.16
00:23:42,61.08,22.58,0.41,0.16
00:23:43,61.08,22.58,0.41,0.16
00:23:44,61.08,22.58,0.42,0.16
00:23:46,61.08,22.58,0.42,0.16
00:23:47,61.08,22.58,0.41,0.16
00:23:48,61.08,22.58,0.42,0.16
00:23:50,61.08,22.58,0.41,0.16
00:23:51,61.08,22.58,0.41,0.16
00:23:53,61.08,22.58,0.42,0.16
00:23:54,61.08,22.58,0.41,0.16
00:23:55,61.08,22.58,0.41,0.16
00:23:57,61.08,22.58,0.41,0.16
00:23:58,61.08,22.58,0.41,0.16
00:23:59,61.08,22.58,0.41,0.16
00:24:01,61.08,22.58,0.41,0.16
00:24:02,61.08,22.58,0.41,0.16
00:24:04,61.08,22.58,0.41,0.16
00:24:05,61.08,22.58,0.42,0.16
00:24:06,61.08,22.58,0.43,0.16
00:24:08,61.08,22.58,0.45,0.16
00:24:09,61.08,22.58,0.45,0.16
00:24:11,61.08,22.58,0.47,0.16
00:24:12,61.07,22.58,1.60,0.16
00:24:13,61.07,22.58,0.45,0.16
00:24:15,61.07,22.58,0.60,0.16
00:24:16,61.07,22.58,0.45,0.16
00:24:17,61.07,22.59,0.45,0.16
00:24:19,61.07,22.58,0.45,0.16
00:24:20,61.07,22.59,0.44,0.15
00:24:22,61.07,22.59,0.45,0.15
00:24:23,61.07,22.59,0.44,0.15
00:24:24,61.07,22.59,0.44,0.15
00:24:26,61.07,22.59,0.44,0.15
00:24:27,61.07,22.59,0.45,0.15
00:24:28,61.07,22.59,0.45,0.15
00:24:30,61.07,22.59,0.45,0.15
00:24:31,61.07,22.59,0.45,0.15
00:24:33,61.07,22.59,0.44,0.15
00:24:34,61.07,22.59,0.45,0.15
00:24:35,61.07,22.59,0.45,0.15
00:24:37,61.07,22.59,0.45,0.15
00:24:38,61.07,22.53,0.68,0.15
00:24:39,61.07,22.59,1.28,0.15
00:24:41,61.07,22.59,0.44,0.15
00:24:42,61.07,22.59,0.43,0.15
00:24:44,61.07,22.59,0.44,0.15
00:24:45,61.07,22.59,0.44,0.15
00:24:46,61.07,22.59,0.44,0.15
00:24:48,61.06,22.55,1.27,0.15
00:24:49,61.06,22.59,0.46,0.16
00:24:51,61.06,22.43,1.31,0.16
00:24:52,60.99,21.92,25.12,0.14
00:24:53,60.92,22.02,24.27,0.14
00:24:55,60.86,22.39,20.06,0.15
00:24:56,60.83,21.97,8.67,0.15
00:24:57,60.77,21.99,21.56,0.14
00:24:59,60.72,22.46,16.53,0.15
00:25:00,60.68,22.02,14.34,0.15
00:25:02,60.62,21.97,19.73,0.14
00:25:03,60.59,22.08,10.63,0.15
00:25:04,60.53,21.94,20.23,0.14
00:25:06,60.47,22.02,19.86,0.14
00:25:07,60.41,22.01,19.89,0.14
00:25:10,60.32,22.02,18.09,0.15
00:25:11,60.26,21.97,19.62,0.14
00:25:13,60.21,21.95,19.10,0.14
00:25:14,60.15,21.96,19.14,0.14
00:25:15,60.09,21.98,19.28,0.14
00:25:17,60.04,22.01,19.37,0.14
00:25:18,59.98,22.00,19.28,0.14
00:25:20,59.96,22.38,6.45,0.15
00:25:22,59.87,22.00,11.02,0.15
00:25:25,59.75,21.92,19.50,0.14
00:25:26,59.70,21.94,19.46,0.14
00:25:58,58.42,21.89,18.99,0.14
00:26:00,58.39,22.23,10.80,0.15
00:26:01,58.33,21.91,20.01,0.14
00:26:02,58.32,22.40,5.98,0.15
00:26:04,58.29,21.94,7.71,0.15
00:26:05,58.24,22.37,16.81,0.14
00:26:06,58.20,21.95,16.25,0.14
00:26:08,58.16,22.24,11.33,0.15
00:26:09,58.10,21.89,20.99,0.14
00:26:11,58.04,21.95,20.02,0.13
00:26:12,57.99,21.92,19.80,0.14
00:26:13,57.93,21.89,19.18,0.14
00:26:15,57.90,21.96,10.02,0.15
00:26:16,57.84,21.90,20.16,0.14
00:26:17,57.79,21.90,19.16,0.14
00:26:19,57.73,21.95,19.76,0.14
00:26:22,57.61,21.92,19.40,0.14
00:26:23,57.56,21.90,19.42,0.14
00:26:24,57.50,21.89,19.19,0.14
00:26:26,57.44,21.89,19.20,0.15
00:26:27,57.39,21.92,19.46,0.15
00:26:29,57.39,22.39,0.92,0.16
00:26:30,57.35,21.86,13.05,0.15
00:26:31,57.29,21.90,20.86,0.14
00:26:33,57.23,21.91,19.50,0.14
00:26:34,57.17,21.95,19.74,0.14
00:26:37,57.06,21.89,18.95,0.14
00:26:38,57.00,21.91,18.71,0.14
00:26:40,56.95,21.94,19.32,0.14
00:26:41,56.91,22.16,12.95,0.15
00:26:42,56.85,21.91,19.44,0.14
00:26:44,56.80,21.88,18.87,0.15
00:26:45,56.74,21.92,19.33,0.14
00:26:48,56.63,21.92,19.28,0.15
00:26:51,56.52,21.89,19.02,0.15
00:26:52,56.46,21.88,19.00,0.14
00:26:53,56.41,21.88,18.93,0.14
00:26:55,56.35,21.88,19.01,0.15
00:26:56,56.30,21.90,19.31,0.14
00:26:58,56.24,21.93,19.13,0.15
00:27:00,56.13,21.91,19.02,0.15
00:27:02,56.07,21.88,19.03,0.14
00:27:03,56.02,21.88,18.78,0.15
00:27:04,55.96,21.87,18.90,0.15
00:27:06,55.91,21.88,19.07,0.14
00:27:07,55.85,21.91,19.27,0.14
00:27:09,55.79,21.92,19.18,0.14
00:27:10,55.74,21.89,19.19,0.14
00:27:13,55.63,21.87,19.05,0.14
00:27:14,55.57,21.85,18.93,0.14
00:27:17,55.46,21.90,19.29,0.14
00:27:20,55.35,21.85,19.34,0.14
00:27:21,55.29,21.85,18.54,0.14
00:27:22,55.23,21.91,19.59,0.14
00:27:24,55.18,21.87,19.21,0.14
00:27:25,55.12,21.85,18.91,0.14
00:27:26,55.07,21.85,18.80,0.14
00:27:28,55.01,21.89,19.51,0.14
00:27:29,54.96,21.87,18.94,0.14
00:27:31,54.90,21.84,19.12,0.14
00:27:32,54.85,21.84,18.75,0.14
00:27:33,54.79,21.87,18.98,0.14
00:27:35,54.73,21.86,19.36,0.14
00:27:36,54.68,21.84,19.01,0.14
00:27:38,54.62,21.82,18.78,0.14
00:27:39,54.57,21.88,19.57,0.14
00:27:40,54.51,21.86,19.18,0.14
00:27:42,54.45,21.82,19.43,0.14
00:27:43,54.40,21.83,19.01,0.14
00:27:44,54.34,21.84,19.99,0.14
00:27:46,54.28,21.80,19.19,0.14
00:27:47,54.22,21.88,19.80,0.14
00:27:49,54.17,21.81,19.51,0.13
00:27:50,54.11,21.85,19.65,0.13
00:27:51,54.07,22.30,13.65,0.14
00:27:53,54.05,22.16,7.11,0.15
00:27:54,53.99,21.80,20.33,0.13
00:27:55,53.93,21.85,20.04,0.13
00:27:57,53.88,21.81,18.98,0.13
00:27:58,53.82,21.82,19.95,0.13
00:28:00,53.76,21.81,18.98,0.13
00:28:01,53.70,21.85,19.61,0.13
00:28:02,53.65,21.81,18.71,0.13
00:28:04,53.59,21.81,19.11,0.13
00:28:05,53.54,21.85,19.51,0.13
00:28:07,53.48,21.80,19.16,0.13
00:28:08,53.42,21.82,19.23,0.13
00:28:09,53.37,21.84,19.35,0.13
00:28:11,53.31,21.79,19.18,0.13
00:28:12,53.29,21.77,8.01,0.14
00:28:13,53.23,21.79,20.32,0.13
00:28:15,53.17,21.84,19.37,0.14
00:28:16,53.12,21.81,19.71,0.14
00:28:18,53.06,21.79,18.64,0.13
00:28:19,53.00,21.83,19.58,0.13
00:28:20,52.98,22.06,8.67,0.14
00:28:22,52.92,21.84,19.57,0.14
00:28:23,52.86,21.77,19.14,0.13
00:28:24,52.81,21.84,19.51,0.14
00:28:26,52.78,22.10,9.02,0.15
00:28:27,52.75,22.24,10.76,0.14
00:28:29,52.69,21.79,19.29,0.14
00:28:30,52.64,21.83,19.66,0.14
00:28:31,52.58,21.80,19.87,0.14
00:28:33,52.52,21.78,19.13,0.14
00:28:34,52.46,21.79,19.86,0.14
00:28:35,52.41,21.76,19.45,0.14
00:28:37,52.35,21.77,20.30,0.14
00:28:38,52.29,21.76,19.53,0.14
00:28:40,52.23,21.77,20.31,0.14
00:28:41,52.17,21.79,19.83,0.14
00:28:42,52.12,21.74,19.73,0.14
00:28:44,52.06,21.77,20.16,0.14
00:28:45,52.00,21.75,19.50,0.14
00:28:47,51.96,22.24,12.42,0.15
00:28:48,51.91,21.77,18.61,0.15
00:28:49,51.85,21.80,19.88,0.14
00:28:51,51.80,22.17,16.65,0.14
00:28:52,51.76,21.76,14.73,0.15
00:28:53,51.73,21.77,11.56,0.15
00:28:55,51.67,21.78,19.76,0.14
00:28:56,51.61,21.77,19.01,0.14
00:28:58,51.55,21.74,19.50,0.15
00:28:59,51.50,21.76,18.67,0.14
00:29:00,51.44,21.75,19.17,0.15
00:29:02,51.39,21.72,18.37,0.15
00:29:03,51.33,21.79,19.77,0.15
00:29:04,51.28,21.74,18.59,0.15
00:29:06,51.22,21.76,18.51,0.15
00:29:07,51.17,21.73,19.12,0.15
00:29:09,51.17,22.22,0.54,0.16
00:29:10,51.15,22.24,7.68,0.16
00:29:11,51.10,21.74,16.48,0.15
00:29:13,51.04,21.73,19.93,0.15
00:29:14,50.98,21.77,19.58,0.15
00:29:16,50.93,21.75,18.79,0.15
00:29:18,50.84,21.78,14.15,0.15
00:29:20,50.79,21.76,18.61,0.15
00:29:21,50.76,22.16,10.19,0.15
00:29:22,50.71,21.76,18.28,0.15
00:29:24,50.65,21.75,18.81,0.15
00:29:25,50.59,21.70,18.98,0.15
00:29:27,50.54,21.77,18.77,0.15
00:29:28,50.50,22.15,14.61,0.15
00:29:29,50.45,21.75,16.06,0.15
00:29:31,50.40,21.68,18.79,0.15
00:29:32,50.34,21.72,19.11,0.15
00:29:33,50.29,21.73,18.18,0.15
00:29:35,50.23,21.69,18.79,0.15
00:29:36,50.18,21.77,18.39,0.15
00:29:38,50.12,21.67,18.30,0.15
00:29:39,50.07,21.75,18.22,0.15
00:29:40,50.02,21.66,18.66,0.15
00:29:42,49.96,21.72,18.62,0.15
00:29:43,49.91,21.67,18.46,0.15
00:29:44,49.85,21.66,18.27,0.15
00:29:46,49.80,21.67,18.98,0.15
00:29:47,49.75,21.65,18.04,0.15
00:29:49,49.69,21.68,19.24,0.15
00:29:50,49.64,21.63,18.36,0.15
00:29:51,49.60,22.12,12.57,0.15
00:29:53,49.56,21.62,15.05,0.15
00:29:54,49.50,21.61,19.28,0.15
00:29:56,49.44,21.62,19.50,0.15
00:29:57,49.39,21.68,18.99,0.15
00:29:58,49.33,21.62,18.32,0.15
00:30:00,49.28,21.61,19.41,0.15
00:30:01,49.22,21.68,19.20,0.15
00:30:02,49.17,21.60,18.60,0.15
00:30:04,49.11,21.58,19.48,0.15
00:30:05,49.05,21.60,19.20,0.15
00:30:07,49.00,21.64,19.26,0.15
00:30:08,48.94,21.63,19.27,0.15
00:30:09,48.88,21.59,19.35,0.14
00:30:11,48.83,21.56,19.53,0.14
00:30:12,48.79,21.56,14.11,0.15
00:30:13,48.73,21.92,17.29,0.14
00:30:15,48.71,21.62,8.31,0.15
00:30:16,48.68,21.91,10.43,0.15
00:30:18,48.62,21.56,19.31,0.14
00:30:19,48.57,21.55,19.42,0.14
00:30:20,48.53,22.04,11.09,0.15
00:30:22,48.53,22.07,0.53,0.16
00:30:23,48.53,22.05,1.02,0.16
00:30:25,48.47,21.60,21.34,0.14
00:30:26,48.44,21.52,10.50,0.15
00:30:27,48.38,21.93,19.47,0.14
00:30:29,48.35,21.63,9.91,0.15
00:30:30,48.30,21.57,19.26,0.14
00:30:31,48.27,22.04,9.31,0.15
00:30:33,48.24,21.51,10.63,0.14
00:30:34,48.18,21.56,20.25,0.14
00:30:36,48.12,21.59,19.53,0.14
00:30:37,48.07,21.55,18.99,0.13
00:30:38,48.02,21.89,17.05,0.14
00:30:40,48.01,21.68,3.16,0.16
00:30:41,47.95,21.50,18.53,0.14
00:30:42,47.90,21.51,19.45,0.14
00:30:44,47.84,21.49,18.92,0.14
00:30:45,47.78,21.50,19.33,0.14
00:30:47,47.73,21.51,18.94,0.13
